sentence,label
ट्रुली जीपी पहले दो इवेंट के लिए अपने नए ड्राइवट्रेन में प्रवेश करने में विफल रहने के बाद चैंपियनशिप से हट गए।,B-GRP I-GRP O O O O O O O O O O O O O O O O O O O O
"ग्रैंड टूरर कारों को भी भाग लेने की अनुमति दी गई थी, हालांकि उन्हें चैंपियनशिप स्टैंडिंग में शामिल नहीं किया गया था।",B-PROD I-PROD O O O O O O O O O O O O O O O O O O O O
वे मध्य-पूर्वी एथलेटिक सम्मेलन के सदस्य हैं।,O B-GRP I-GRP I-GRP O O O
हमारी दुनिया एक आभासी ऑनलाइन दुनिया को विभिन्न प्रकार की आकस्मिक खेल गतिविधियों के साथ जोड़ती है।,O O O O O O O O O O B-CW I-CW O O O O O
"वे लंबे समय से स्थापित प्रतिद्वंद्वी उत्पाद प्रिंस पोलो के समान हैं, और वर्षों से कई अलग-अलग किस्मों में जारी किए गए हैं।",O O O O O O O B-PROD I-PROD O O O O O O O O O O O O O O
"व्लाडो डिमोव्स्की , अर्थशास्त्री , राजनीतिज्ञ और विश्वविद्यालय के प्रोफेसर",B-PER I-PER O O O O O O O O
व्हिटेकर प्रत्तो के दक्षिण में है।,O B-LOC O O O O
यह केवल पेरू में पाया जाता है।,O O B-LOC O O O O
"यह नए वाहनों, इस्तेमाल किए गए वाहनों और स्पेयर पार्ट्स के साथ-साथ रेनॉल्ट-निसान-मित्सुबिशी एलायंस कार संदर्भ के लिए अल्पकालिक नकद आवश्यकताओं को भी वित्तपोषित करता है।",O O O O O O O O O O O O O O B-CORP I-CORP O O O O O O O O O O
यह अपने प्रवक्ता के रूप में व्हूपी गोल्डबर्ग होने के लिए प्रसिद्ध था।,O O O O O O B-PER I-PER O O O O O
कभी-कभी नारियल के दूध की मिठास के आधार पर एक स्पर्श पाम शुगर या एक समान स्वीटनर जोड़ा जाएगा।,O O O O O O O O O O O B-PROD I-PROD O O O O O O
"बपतिस्मात्मक फ़ॉन्ट , जिसमें करूबों से तराशी गई एक कटोरी है , १८वीं सदी की है और एक बगीचे में एक सदी बिताई है .",B-PROD I-PROD O O O O O O O O O O O O O O O O O O O O O O O
