sentence,label
लॉकडाउन अवधि के दौरान देश भर में आवश्यक वस्तुओं की निर्बाध आपूर्ति सुनिश्चित करने के लिए सरकार ने ई-कॉमर्स वेबसाइटों और विक्रेताओं के साथ बैठकें कीं।,O O O O O O O O O O O O O O O O O O B-CORP O O O O O O O
"२००५ में, उन्होंने अगाथा क्रिस्टी की पोयरोटो का एक एपिसोड लिखा।",O O O B-CW I-CW I-CW I-CW O O O O
उनके शुरुआती काम ज्यादातर शैली कला दृश्य थे।,O O O O B-CW I-CW O O
स्टूडियो २००५ में पिक्चरहाउस नामक एक नई वितरण कंपनी की स्थापना में भी भागीदार था।,O O O B-GRP O O O O O O O O O O O
कंपनी ने १९६७ में डैटसन 510 पेश किया।,O O O O B-PROD I-PROD O O
शुरुआती मूल भाव जूलियस फ़्यूज़िक ग्लेडियेटर्स का प्रवेश को उद्धृत करता है जो आमतौर पर सर्कस के जोकरों से जुड़ा होता है।,O O O B-PER I-PER B-CW I-CW I-CW O O O O O O O O O O O O O O
"केविन ओ ब्रायन, मैकडॉनल्ड्स स्टोर के मालिक और ऑपरेटर",O O O B-CORP O O O O O
"जबकि अभियान प्राथमिक फोकस थे, मल्टीप्लेयर मोड के विकास को कृपया मॉडिंग के अनुरूप बनाया गया था।",O O O O O O O O O O O B-CW O O O O O
उन्होंने उच्च स्तरीय शौकिया गोल्फ में प्रतिस्पर्धा करते हुए बीमा में करियर बनाने का फैसला किया।,O O O O O O O O O B-PROD O O O O O O
निकटतम माध्यमिक और वरिष्ठ माध्यमिक विद्यालय २ किमी दूर नया बैरकैपर पर उपलब्ध थे।,O O O O O O O O O B-LOC I-LOC O O O
इसमें शीर्ष पर एक बंदरगाह होता है जब लंबवत (क्षैतिज होने पर बाईं ओर) जिसमें एक कस्टम हाउस हार्ड डिस्क ड्राइव इकाई संलग्न की जा सकती है।,O O O O O O O O O O O O O O O O O O B-PROD I-PROD I-PROD O O O O O O
"बाद में १९८२ में, जोड़ी ने ऑडी क्वाट्रो की रैली की, जिसके साथ वे १९८५ तक फिर से बहुत सफल रहे।",O O O O O O B-PROD I-PROD O O O O O O O O O O O O O
